id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,año_servicio,mes_servicio,energia_activa,energia_reactiva,potencia_maxima,dia_demanda_maxima,fecha_demanda_maxima,promedio_diario_horas
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2023,4,10.326,810.15,60.0,miércoles,2023 Apr 19 02:15:00 PM,24.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,5,10.326,8.475,60.0,viernes,2023 May 19 02:45:00 PM,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2023,5,123.168,42.058,60.0,jueves,2023 May 18 06:30:00 PM,24.0
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2023,5,28.273,12.82,60.0,miércoles,2023 May 03 07:00:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2023,5,4.558,847.0,60.0,martes,2023 May 16 06:30:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,5,10.326,282.553,60.0,martes,2023 May 30 10:15:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,5,10.326,8.475,60.0,jueves,2023 May 04 03:45:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,5,55.498,33.985,60.0,sábado,2023 May 20 10:15:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2023,5,5.344,2.244,60.0,miércoles,2023 May 03 04:30:00 AM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,5,5.241,1.619,60.0,martes,2023 May 30 08:00:00 PM,24.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,5,16.93,6.578,60.0,domingo,2023 May 28 07:30:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,5,9.101,3.425,60.0,viernes,2023 May 19 07:00:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,5,975.0,407.0,60.0,lunes,2023 May 01 07:30:00 PM,24.0
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2023,5,8.453,4.047,60.0,sábado,2023 May 06 06:00:00 PM,24.0
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2023,5,11.356,5.947,60.0,martes,2023 May 02 07:15:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2023,5,4.252,1.602,60.0,miércoles,2023 May 10 07:00:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2023,5,3.856,1.876,60.0,domingo,2023 May 07 07:15:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2023,5,5.358,1.642,60.0,viernes,2023 May 05 06:30:00 PM,5.0
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2023,5,4.087,1.602,60.0,viernes,2023 May 05 07:15:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2023,5,6.309,4.28,60.0,miércoles,2023 May 03 07:15:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2023,5,1.934,787.0,60.0,martes,2023 May 02 07:45:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,5,37.451,12.559,60.0,sábado,2023 May 06 07:00:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,5,3.843,1.858,60.0,martes,2023 May 09 06:30:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,5,619.206,193.736,60.0,sábado,2023 May 06 07:00:00 PM,24.0
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2023,5,51.067,16.842,60.0,sábado,2023 May 06 12:15:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,5,175.887,68.496,60.0,sábado,2023 May 06 07:30:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,5,656.0,200.0,60.0,martes,2023 May 16 06:45:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,5,0.0,0.0,0.0,lunes,2023 May 01 12:00:00 AM,0.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077011,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,5,4.214,1.112,60.0,miércoles,2023 May 03 07:00:00 PM,6.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,5,243.435,104.285,60.0,jueves,2023 May 18 07:30:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2023,5,5.11,2.362,60.0,sábado,2023 May 13 12:45:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,5,107.314,33.982,60.0,miércoles,2023 May 31 07:15:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099030,PIEDRA CANDELA (BOJAYÁ - CHOCÓ),2023,5,7.719,3.338,60.0,jueves,2023 May 04 06:30:00 PM,24.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,5,105.526,57.86,60.0,domingo,2023 May 07 12:45:00 PM,24.0
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2023,5,194.481,73.416,60.0,viernes,2023 May 12 07:45:00 PM,24.0
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2023,5,15.078,8.968,60.0,viernes,2023 May 26 10:45:00 AM,24.0
27,CHOCÓ,27450,MEDIO SAN JUAN,27450016,MACEDONIA (MEDIO SAN JUAN - CHOCÓ),2023,5,161.0,2.0,60.0,sábado,2023 May 27 05:15:00 PM,24.0
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2023,5,5.605,1.605,60.0,miércoles,2023 May 10 02:45:00 PM,24.0
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,5,8.589,3.146,60.0,sábado,2023 May 06 01:00:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,5,24.459,9.396,60.0,sábado,2023 May 13 08:00:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,5,16.549,3.974,60.0,sábado,2023 May 06 09:45:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,5,432.888,148.786,60.0,martes,2023 May 09 09:00:00 PM,24.0
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2023,5,67.713,17.17,60.0,lunes,2023 May 08 06:45:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,5,84.74,28.08,60.0,lunes,2023 May 08 06:45:00 PM,24.0
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2023,5,62.934,12.169,60.0,martes,2023 May 02 07:00:00 PM,24.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,5,96.268,35.096,60.0,sábado,2023 May 27 11:15:00 AM,24.0
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2023,5,176.312,63.644,60.0,martes,2023 May 30 07:00:00 PM,24.0
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,5,4.389,2.806,60.0,martes,2023 May 30 07:45:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2023,5,7.264,2.496,60.0,miércoles,2023 May 17 07:15:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,5,5.574,3.02,60.0,miércoles,2023 May 03 07:00:00 PM,24.0
52,NARIÑO,52427,MAGÜÍ,52427901,ALTO ESTERO (MAGÜÍ - NARIÑO),2023,5,563.0,177.0,60.0,jueves,2023 May 25 07:15:00 PM,24.0
52,NARIÑO,52427,MAGÜÍ,52427013,LA LOMA (MAGÜÍ - NARIÑO),2023,5,529.0,323.0,60.0,miércoles,2023 May 31 06:30:00 PM,24.0
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,5,2.795,782.0,60.0,martes,2023 May 02 07:00:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2023,5,9.047,3.5,60.0,miércoles,2023 May 03 06:30:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,5,3.299,5.844,60.0,miércoles,2023 May 03 08:15:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,5,3.046,2.109,60.0,martes,2023 May 30 07:00:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,5,3.369,1.846,60.0,lunes,2023 May 01 08:15:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,5,672.755,244.92,60.0,martes,2023 May 02 06:45:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2023,5,11.148,483.0,60.0,sábado,2023 May 27 07:30:00 PM,10.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109105,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2023,5,2.628,354.0,60.0,viernes,2023 May 26 04:15:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,5,100.004,36.029,60.0,lunes,2023 May 08 07:15:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,5,6.52,2.793,60.0,sábado,2023 May 13 11:45:00 AM,24.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,5,25.644,10.473,60.0,domingo,2023 May 28 06:45:00 PM,24.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2023,5,10.326,391.07,60.0,miércoles,2023 May 31 12:45:00 PM,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2023,5,34.853,11.203,60.0,miércoles,2023 May 24 07:00:00 PM,24.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2023,5,329.337,131.132,60.0,miércoles,2023 May 17 09:00:00 AM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2023,5,10.326,814.269,60.0,lunes,2023 May 08 02:30:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2023,5,17.484,6.656,60.0,miércoles,2023 May 03 07:30:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2023,5,12.742,4.454,56.0,martes,2023 May 02 06:00:00 PM,24.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,6,10.326,970.871,60.0,jueves,2023 Jun 22 03:00:00 PM,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2023,6,112.131,39.279,60.0,jueves,2023 Jun 22 06:45:00 PM,24.0
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2023,6,25.586,11.773,60.0,viernes,2023 Jun 30 02:00:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2023,6,4.562,657.0,60.0,jueves,2023 Jun 15 04:45:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,6,10.326,273.678,60.0,domingo,2023 Jun 11 10:15:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,6,10.326,8.475,60.0,lunes,2023 Jun 05 03:30:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,6,59.453,34.659,60.0,domingo,2023 Jun 18 08:45:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2023,6,6.722,2.757,60.0,viernes,2023 Jun 23 11:00:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,6,3.644,1.139,60.0,jueves,2023 Jun 29 08:45:00 PM,24.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,6,13.008,5.838,60.0,sábado,2023 Jun 10 07:15:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,6,6.08,2.469,60.0,viernes,2023 Jun 30 07:30:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,6,1.092,467.0,60.0,sábado,2023 Jun 03 07:00:00 PM,24.0
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2023,6,8.458,4.019,60.0,jueves,2023 Jun 08 07:45:00 PM,24.0
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2023,6,11.92,6.346,60.0,jueves,2023 Jun 15 07:00:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2023,6,3.618,1.334,60.0,lunes,2023 Jun 26 07:15:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2023,6,4.977,1.481,60.0,sábado,2023 Jun 03 07:00:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2023,6,3.383,968.0,60.0,viernes,2023 Jun 09 06:30:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2023,6,6.007,4.124,60.0,miércoles,2023 Jun 14 07:00:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2023,6,3.586,1.625,60.0,domingo,2023 Jun 25 06:45:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,6,35.079,12.066,60.0,jueves,2023 Jun 15 06:45:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,6,3.223,1.356,60.0,jueves,2023 Jun 01 08:15:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,6,650.643,199.516,60.0,sábado,2023 Jun 03 10:00:00 PM,24.0
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2023,6,48.391,16.09,60.0,jueves,2023 Jun 01 12:00:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2023,6,708.46,247.384,60.0,miércoles,2023 Jun 07 11:30:00 AM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2023,6,50.99,17.052,60.0,miércoles,2023 Jun 07 07:30:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,6,172.661,63.485,60.0,domingo,2023 Jun 11 07:15:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,6,777.0,408.0,60.0,domingo,2023 Jun 25 07:00:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,6,4.025,1.952,60.0,viernes,2023 Jun 23 12:30:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077011,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,6,2.946,818.0,60.0,sábado,2023 Jun 03 07:30:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,6,232.561,100.032,60.0,lunes,2023 Jun 05 07:15:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2023,6,2.437,1.231,60.0,jueves,2023 Jun 29 12:30:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,6,100.603,32.072,60.0,miércoles,2023 Jun 07 07:45:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099030,PIEDRA CANDELA (BOJAYÁ - CHOCÓ),2023,6,7.665,3.468,60.0,miércoles,2023 Jun 21 05:15:00 PM,24.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,6,98.353,55.0,60.0,sábado,2023 Jun 24 11:00:00 AM,24.0
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURAÓ - CHOCÓ),2023,6,177.241,67.301,60.0,martes,2023 Jun 20 07:45:00 PM,24.0
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2023,6,15.563,14.736,60.0,jueves,2023 Jun 01 12:15:00 PM,24.0
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2023,6,5.498,1.65,60.0,jueves,2023 Jun 15 01:15:00 PM,24.0
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,6,7.829,2.983,60.0,domingo,2023 Jun 25 02:00:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,6,24.801,9.439,60.0,domingo,2023 Jun 11 08:00:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,6,14.213,4.597,60.0,viernes,2023 Jun 30 08:15:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,6,444.905,148.542,60.0,sábado,2023 Jun 03 08:30:00 PM,24.0
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2023,6,63.075,15.679,60.0,miércoles,2023 Jun 28 06:30:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,6,81.02,28.953,60.0,sábado,2023 Jun 03 06:45:00 PM,24.0
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2023,6,53.431,10.543,60.0,jueves,2023 Jun 01 07:45:00 PM,24.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,6,89.264,31.694,60.0,sábado,2023 Jun 03 07:30:00 PM,24.0
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2023,6,160.25,59.014,60.0,sábado,2023 Jun 03 07:15:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2023,6,23.44,9.203,60.0,lunes,2023 Jun 05 07:00:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2023,6,11.088,3.21,88.0,viernes,2023 Jun 23 07:30:00 PM,24.0
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,6,4.164,2.375,60.0,miércoles,2023 Jun 21 07:45:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2023,6,5.709,1.967,60.0,miércoles,2023 Jun 14 07:30:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,6,5.23,2.805,60.0,viernes,2023 Jun 09 06:30:00 PM,24.0
52,NARIÑO,52427,MAGÜÍ,52427901,ALTO ESTERO (MAGÜÍ - NARIÑO),2023,6,534.0,168.0,60.0,viernes,2023 Jun 02 07:15:00 PM,24.0
52,NARIÑO,52427,MAGÜÍ,52427013,LA LOMA (MAGÜÍ - NARIÑO),2023,6,308.0,218.0,60.0,martes,2023 Jun 13 06:15:00 PM,24.0
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,6,2.371,656.0,60.0,jueves,2023 Jun 22 08:00:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2023,6,8.423,3.007,60.0,viernes,2023 Jun 02 07:00:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,6,3.33,6.13,60.0,jueves,2023 Jun 29 07:45:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,6,3.218,2.215,60.0,lunes,2023 Jun 05 06:45:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,6,2.614,1.39,60.0,sábado,2023 Jun 03 04:45:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,6,637.269,233.584,60.0,martes,2023 Jun 13 06:45:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2023,6,9.619,679.0,60.0,sábado,2023 Jun 03 06:30:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,6,99.946,36.02,60.0,miércoles,2023 Jun 21 07:45:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,6,6.449,2.709,60.0,jueves,2023 Jun 08 11:45:00 AM,24.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,6,23.364,9.927,60.0,viernes,2023 Jun 09 06:30:00 PM,24.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2023,6,10.326,361.584,60.0,martes,2023 Jun 13 12:00:00 PM,24.0
